spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
deafblindness persons;SA;SA;non;R;;P;to manage;HassanSaad;manage;deafblindness persons manage [MASK].
deafblindness persons;SA;SA;non;R;;P;to have;HassanSaad;have;deafblindness persons have [MASK].
deafblindness persons;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;deafblindness persons instruct [MASK].
deafblindness persons;SA;SA;non;R;;P;to guide;HassanSaad;guide;deafblindness persons guide [MASK].
deafblindness persons;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;deafblindness persons perceive [MASK].
deafblindness persons;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;deafblindness persons supervise [MASK].
deafblindness persons;SA;SA;non;R;;P;to do;HassanSaad;do;deafblindness persons do [MASK].
deafblindness persons;SA;SA;non;R;;P;to produce;HassanSaad;produce;deafblindness persons produce [MASK].
deafblindness persons;SA;SA;non;R;;P;to feel;HassanSaad;feel;deafblindness persons feel [MASK].
deafblindness persons;SA;SA;non;R;;P;to teache;HassanSaad;teache;deafblindness persons teache [MASK].
deafblindness persons;SA;SA;non;R;;P;to lead;HassanSaad;lead;deafblindness persons lead [MASK].
deafblindness persons;SA;SA;non;R;;P;to advise;HassanSaad;advise;deafblindness persons advise [MASK].
Deaf-blind people;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;Deaf-blind people innovate [MASK].
Deaf-blind people;SA;SA;non;R;;P;to develop;HassanSaad;develop;Deaf-blind people develop [MASK].
Deaf-blind people;SA;SA;non;R;;P;to manage;HassanSaad;manage;Deaf-blind people manage [MASK].
Deaf-blind people;SA;SA;non;R;;P;to have;HassanSaad;have;Deaf-blind people have [MASK].
Deaf-blind people;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;Deaf-blind people instruct [MASK].
Deaf-blind people;SA;SA;non;R;;P;to guide;HassanSaad;guide;Deaf-blind people guide [MASK].
Deaf-blind people;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;Deaf-blind people perceive [MASK].
Deaf-blind people;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;Deaf-blind people supervise [MASK].
Deaf-blind people;SA;SA;non;R;;P;to do;HassanSaad;do;Deaf-blind people do [MASK].
Deaf-blind people;SA;SA;non;R;;P;to produce;HassanSaad;produce;Deaf-blind people produce [MASK].
Deaf-blind people;SA;SA;non;R;;P;to feel;HassanSaad;feel;Deaf-blind people feel [MASK].
Deaf-blind people;SA;SA;non;R;;P;to teache;HassanSaad;teache;Deaf-blind people teache [MASK].
Deaf-blind people;SA;SA;non;R;;P;to lead;HassanSaad;lead;Deaf-blind people lead [MASK].
Deaf-blind people;SA;SA;non;R;;P;to advise;HassanSaad;advise;Deaf-blind people advise [MASK].
Deafblind people;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;Deafblind people innovate [MASK].
Deafblind people;SA;SA;non;R;;P;to develop;HassanSaad;develop;Deafblind people develop [MASK].
Deafblind people;SA;SA;non;R;;P;to manage;HassanSaad;manage;Deafblind people manage [MASK].
Deafblind people;SA;SA;non;R;;P;to have;HassanSaad;have;Deafblind people have [MASK].
Deafblind people;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;Deafblind people instruct [MASK].
Deafblind people;SA;SA;non;R;;P;to guide;HassanSaad;guide;Deafblind people guide [MASK].
Deafblind people;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;Deafblind people perceive [MASK].
Deafblind people;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;Deafblind people supervise [MASK].
Deafblind people;SA;SA;non;R;;P;to do;HassanSaad;do;Deafblind people do [MASK].
Deafblind people;SA;SA;non;R;;P;to produce;HassanSaad;produce;Deafblind people produce [MASK].
Deafblind people;SA;SA;non;R;;P;to feel;HassanSaad;feel;Deafblind people feel [MASK].
Deafblind people;SA;SA;non;R;;P;to teache;HassanSaad;teache;Deafblind people teache [MASK].
Deafblind people;SA;SA;non;R;;P;to lead;HassanSaad;lead;Deafblind people lead [MASK].
Deafblind people;SA;SA;non;R;;P;to advise;HassanSaad;advise;Deafblind people advise [MASK].
deafblind people;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;deafblind people innovate [MASK].
deafblind people;SA;SA;non;R;;P;to develop;HassanSaad;develop;deafblind people develop [MASK].
deafblind people;SA;SA;non;R;;P;to manage;HassanSaad;manage;deafblind people manage [MASK].
deafblind people;SA;SA;non;R;;P;to have;HassanSaad;have;deafblind people have [MASK].
deafblind people;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;deafblind people instruct [MASK].
deafblind people;SA;SA;non;R;;P;to guide;HassanSaad;guide;deafblind people guide [MASK].
deafblind people;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;deafblind people perceive [MASK].
deafblind people;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;deafblind people supervise [MASK].
deafblind people;SA;SA;non;R;;P;to do;HassanSaad;do;deafblind people do [MASK].
deafblind people;SA;SA;non;R;;P;to produce;HassanSaad;produce;deafblind people produce [MASK].
deafblind people;SA;SA;non;R;;P;to feel;HassanSaad;feel;deafblind people feel [MASK].
deafblind people;SA;SA;non;R;;P;to teache;HassanSaad;teache;deafblind people teache [MASK].
deafblind people;SA;SA;non;R;;P;to lead;HassanSaad;lead;deafblind people lead [MASK].
deafblind people;SA;SA;non;R;;P;to advise;HassanSaad;advise;deafblind people advise [MASK].
Deafblind people;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;Deafblind people innovate [MASK].
Deafblind people;SA;SA;non;R;;P;to develop;HassanSaad;develop;Deafblind people develop [MASK].
Deafblind people;SA;SA;non;R;;P;to manage;HassanSaad;manage;Deafblind people manage [MASK].
Deafblind people;SA;SA;non;R;;P;to have;HassanSaad;have;Deafblind people have [MASK].
Deafblind people;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;Deafblind people instruct [MASK].
Deafblind people;SA;SA;non;R;;P;to guide;HassanSaad;guide;Deafblind people guide [MASK].
Deafblind people;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;Deafblind people perceive [MASK].
Deafblind people;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;Deafblind people supervise [MASK].
Deafblind people;SA;SA;non;R;;P;to do;HassanSaad;do;Deafblind people do [MASK].
Deafblind people;SA;SA;non;R;;P;to produce;HassanSaad;produce;Deafblind people produce [MASK].
Deafblind people;SA;SA;non;R;;P;to feel;HassanSaad;feel;Deafblind people feel [MASK].
Deafblind people;SA;SA;non;R;;P;to teache;HassanSaad;teache;Deafblind people teache [MASK].
Deafblind people;SA;SA;non;R;;P;to lead;HassanSaad;lead;Deafblind people lead [MASK].
Deafblind people;SA;SA;non;R;;P;to advise;HassanSaad;advise;Deafblind people advise [MASK].
deafblindness people;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;deafblindness people innovate [MASK].
deafblindness people;SA;SA;non;R;;P;to develop;HassanSaad;develop;deafblindness people develop [MASK].
deafblindness people;SA;SA;non;R;;P;to manage;HassanSaad;manage;deafblindness people manage [MASK].
deafblindness people;SA;SA;non;R;;P;to have;HassanSaad;have;deafblindness people have [MASK].
deafblindness people;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;deafblindness people instruct [MASK].
deafblindness people;SA;SA;non;R;;P;to guide;HassanSaad;guide;deafblindness people guide [MASK].
deafblindness people;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;deafblindness people perceive [MASK].
deafblindness people;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;deafblindness people supervise [MASK].
deafblindness people;SA;SA;non;R;;P;to do;HassanSaad;do;deafblindness people do [MASK].
deafblindness people;SA;SA;non;R;;P;to produce;HassanSaad;produce;deafblindness people produce [MASK].
deafblindness people;SA;SA;non;R;;P;to feel;HassanSaad;feel;deafblindness people feel [MASK].
deafblindness people;SA;SA;non;R;;P;to teache;HassanSaad;teache;deafblindness people teache [MASK].
deafblindness people;SA;SA;non;R;;P;to lead;HassanSaad;lead;deafblindness people lead [MASK].
deafblindness people;SA;SA;non;R;;P;to advise;HassanSaad;advise;deafblindness people advise [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everyone Deaf-blind innovate [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everyone Deaf-blind develop [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everyone Deaf-blind manage [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to have;HassanSaad;have;everyone Deaf-blind have [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everyone Deaf-blind instruct [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everyone Deaf-blind guide [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everyone Deaf-blind perceive [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everyone Deaf-blind supervise [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to do;HassanSaad;do;everyone Deaf-blind do [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everyone Deaf-blind produce [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everyone Deaf-blind feel [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everyone Deaf-blind teache [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everyone Deaf-blind lead [MASK].
everyone Deaf-blind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everyone Deaf-blind advise [MASK].
everyone Deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everyone Deafblind innovate [MASK].
everyone Deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everyone Deafblind develop [MASK].
everyone Deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everyone Deafblind manage [MASK].
everyone Deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everyone Deafblind have [MASK].
everyone Deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everyone Deafblind instruct [MASK].
everyone Deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everyone Deafblind guide [MASK].
everyone Deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everyone Deafblind perceive [MASK].
everyone Deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everyone Deafblind supervise [MASK].
everyone Deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everyone Deafblind do [MASK].
everyone Deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everyone Deafblind produce [MASK].
everyone Deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everyone Deafblind feel [MASK].
everyone Deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everyone Deafblind teache [MASK].
everyone Deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everyone Deafblind lead [MASK].
everyone Deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everyone Deafblind advise [MASK].
everyone deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everyone deafblind innovate [MASK].
everyone deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everyone deafblind develop [MASK].
everyone deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everyone deafblind manage [MASK].
everyone deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everyone deafblind have [MASK].
everyone deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everyone deafblind instruct [MASK].
everyone deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everyone deafblind guide [MASK].
everyone deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everyone deafblind perceive [MASK].
everyone deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everyone deafblind supervise [MASK].
everyone deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everyone deafblind do [MASK].
everyone deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everyone deafblind produce [MASK].
everyone deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everyone deafblind feel [MASK].
everyone deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everyone deafblind teache [MASK].
everyone deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everyone deafblind lead [MASK].
everyone deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everyone deafblind advise [MASK].
everyone Deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everyone Deafblind innovate [MASK].
everyone Deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everyone Deafblind develop [MASK].
everyone Deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everyone Deafblind manage [MASK].
everyone Deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everyone Deafblind have [MASK].
everyone Deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everyone Deafblind instruct [MASK].
everyone Deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everyone Deafblind guide [MASK].
everyone Deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everyone Deafblind perceive [MASK].
everyone Deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everyone Deafblind supervise [MASK].
everyone Deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everyone Deafblind do [MASK].
everyone Deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everyone Deafblind produce [MASK].
everyone Deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everyone Deafblind feel [MASK].
everyone Deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everyone Deafblind teache [MASK].
everyone Deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everyone Deafblind lead [MASK].
everyone Deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everyone Deafblind advise [MASK].
everyone deafblindness;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everyone deafblindness innovate [MASK].
everyone deafblindness;SA;SA;non;R;;P;to develop;HassanSaad;develop;everyone deafblindness develop [MASK].
everyone deafblindness;SA;SA;non;R;;P;to manage;HassanSaad;manage;everyone deafblindness manage [MASK].
everyone deafblindness;SA;SA;non;R;;P;to have;HassanSaad;have;everyone deafblindness have [MASK].
everyone deafblindness;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everyone deafblindness instruct [MASK].
everyone deafblindness;SA;SA;non;R;;P;to guide;HassanSaad;guide;everyone deafblindness guide [MASK].
everyone deafblindness;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everyone deafblindness perceive [MASK].
everyone deafblindness;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everyone deafblindness supervise [MASK].
everyone deafblindness;SA;SA;non;R;;P;to do;HassanSaad;do;everyone deafblindness do [MASK].
everyone deafblindness;SA;SA;non;R;;P;to produce;HassanSaad;produce;everyone deafblindness produce [MASK].
everyone deafblindness;SA;SA;non;R;;P;to feel;HassanSaad;feel;everyone deafblindness feel [MASK].
everyone deafblindness;SA;SA;non;R;;P;to teache;HassanSaad;teache;everyone deafblindness teache [MASK].
everyone deafblindness;SA;SA;non;R;;P;to lead;HassanSaad;lead;everyone deafblindness lead [MASK].
everyone deafblindness;SA;SA;non;R;;P;to advise;HassanSaad;advise;everyone deafblindness advise [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody Deaf-blind innovate [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody Deaf-blind develop [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody Deaf-blind manage [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody Deaf-blind have [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody Deaf-blind instruct [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody Deaf-blind guide [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody Deaf-blind perceive [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody Deaf-blind supervise [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody Deaf-blind do [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody Deaf-blind produce [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody Deaf-blind feel [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody Deaf-blind teache [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody Deaf-blind lead [MASK].
everybody Deaf-blind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody Deaf-blind advise [MASK].
everybody Deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody Deafblind innovate [MASK].
everybody Deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody Deafblind develop [MASK].
everybody Deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody Deafblind manage [MASK].
everybody Deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody Deafblind have [MASK].
everybody Deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody Deafblind instruct [MASK].
everybody Deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody Deafblind guide [MASK].
everybody Deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody Deafblind perceive [MASK].
everybody Deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody Deafblind supervise [MASK].
everybody Deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody Deafblind do [MASK].
everybody Deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody Deafblind produce [MASK].
everybody Deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody Deafblind feel [MASK].
everybody Deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody Deafblind teache [MASK].
everybody Deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody Deafblind lead [MASK].
everybody Deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody Deafblind advise [MASK].
everybody deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody deafblind innovate [MASK].
everybody deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody deafblind develop [MASK].
everybody deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody deafblind manage [MASK].
everybody deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody deafblind have [MASK].
everybody deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody deafblind instruct [MASK].
everybody deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody deafblind guide [MASK].
everybody deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody deafblind perceive [MASK].
everybody deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody deafblind supervise [MASK].
everybody deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody deafblind do [MASK].
everybody deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody deafblind produce [MASK].
everybody deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody deafblind feel [MASK].
everybody deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody deafblind teache [MASK].
everybody deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody deafblind lead [MASK].
everybody deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody deafblind advise [MASK].
everybody Deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody Deafblind innovate [MASK].
everybody Deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody Deafblind develop [MASK].
everybody Deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody Deafblind manage [MASK].
everybody Deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody Deafblind have [MASK].
everybody Deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody Deafblind instruct [MASK].
everybody Deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody Deafblind guide [MASK].
everybody Deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody Deafblind perceive [MASK].
everybody Deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody Deafblind supervise [MASK].
everybody Deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody Deafblind do [MASK].
everybody Deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody Deafblind produce [MASK].
everybody Deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody Deafblind feel [MASK].
everybody Deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody Deafblind teache [MASK].
everybody Deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody Deafblind lead [MASK].
everybody Deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody Deafblind advise [MASK].
everybody deafblindness;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody deafblindness innovate [MASK].
everybody deafblindness;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody deafblindness develop [MASK].
everybody deafblindness;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody deafblindness manage [MASK].
everybody deafblindness;SA;SA;non;R;;P;to have;HassanSaad;have;everybody deafblindness have [MASK].
